Ref,Slow_year1Fast_year1Rapid_year1 infra costSlow_year2Fast_year2Rapid_year2 infra costSlow_year3Fast_year3Rapid_year3 infra costSlow_year4Fast_year4Rapid_year4 infra cost,,,,,,,,,,,
159,1,0,0,1,0,0,1,0,0,1,0,0
160,3,0,1,3,0,1,3,0,1,3,0,1
161,0,1,0,0,1,0,1,1,0,1,2,0
162,0,1,0,0,1,0,0,1,0,0,1,0
163,1,0,0,1,0,0,1,0,0,1,0,0
164,0,0,0,1,0,0,1,0,0,1,0,0
171,0,0,0,0,0,0,1,0,0,2,0,0
172,1,0,0,1,0,0,1,0,0,1,2,0
173,2,0,0,2,0,0,2,0,0,2,0,0
175,0,0,0,2,0,0,2,1,0,2,3,0
176,2,0,0,2,0,0,3,0,0,3,1,1
177,0,0,0,0,1,0,0,1,0,0,1,0
178,1,0,0,1,0,0,1,0,0,1,0,0
184,0,1,0,0,1,0,0,1,1,0,1,1
185,1,0,0,1,0,1,1,1,1,1,1,1
186,1,0,0,1,0,1,1,0,1,1,1,1
187,1,0,0,1,0,0,2,0,0,2,0,1
188,0,1,0,0,1,0,0,1,1,0,1,1
189,6,0,1,6,0,1,6,0,1,6,0,1
190,2,0,1,2,0,1,2,0,1,2,0,1
191,1,0,0,1,0,0,2,0,0,2,0,0
192,0,0,0,0,0,0,1,0,0,1,0,0
198,0,0,0,0,1,0,0,1,1,0,1,1
199,5,1,1,5,3,1,5,3,1,5,3,2
200,6,2,0,6,2,1,6,2,1,6,2,1
201,2,0,0,2,0,0,2,0,1,2,0,1
202,1,0,0,1,0,0,1,2,0,1,2,0
203,0,1,0,0,1,1,0,1,1,0,1,1
205,1,0,0,1,0,0,1,0,0,1,1,0
206,0,0,0,0,0,0,1,0,0,1,0,0
213,3,0,0,3,0,0,3,1,1,3,2,1
214,0,4,1,0,4,1,0,4,1,0,4,1
215,0,3,0,0,3,0,0,3,0,0,3,1
216,0,1,0,0,1,0,0,1,0,0,1,0
217,0,0,0,1,0,0,1,0,0,1,1,0
228,2,2,0,2,2,0,2,2,1,2,2,1
229,1,0,0,2,0,0,3,1,0,3,3,0
230,0,0,0,1,0,0,1,0,0,1,1,0
233,0,0,0,0,0,0,1,0,0,1,0,0
234,0,0,0,0,0,0,1,0,0,1,0,0
242,0,0,0,0,1,0,0,1,0,0,1,0
246,0,0,0,0,0,0,0,0,0,1,0,0
247,0,0,0,0,0,0,1,0,0,1,0,0
248,0,0,0,1,0,0,1,0,0,1,0,0
249,0,0,0,1,0,0,1,0,0,1,0,0
263,1,0,1,1,0,1,1,0,1,1,0,1
272,0,0,0,0,0,0,0,1,0,0,1,0
274,1,0,0,1,0,0,1,0,0,1,0,0
275,1,0,0,1,0,0,1,0,0,1,0,0
286,1,0,0,1,0,0,1,0,0,1,0,0
287,1,0,0,1,0,0,1,0,0,1,1,0
288,0,1,0,0,1,0,0,1,0,0,1,0
290,1,0,0,1,0,0,1,0,0,1,0,0
291,1,0,0,1,0,0,1,0,0,1,0,0
299,1,0,0,1,0,0,1,0,0,1,0,0
300,1,0,0,1,0,0,1,0,0,1,0,0
301,1,0,0,1,0,0,1,0,0,1,0,0
304,2,0,0,2,0,0,2,0,0,2,0,0
316,0,1,0,0,1,0,0,1,0,0,1,0
327,0,0,0,0,0,0,0,0,0,1,0,0
328,0,0,0,0,0,0,0,0,0,1,0,0
331,0,0,0,1,0,0,1,0,0,1,0,0
342,0,0,0,0,0,0,0,1,0,0,1,0
343,0,0,0,0,0,0,1,1,0,1,1,0
345,0,0,0,0,0,0,0,0,0,0,1,0
355,0,1,0,0,1,1,0,1,1,0,2,1
356,0,0,0,0,0,1,0,0,1,0,0,1
369,0,2,2,0,2,2,2,2,2,4,2,2
382,0,0,0,0,1,0,0,1,0,0,1,0
385,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,1,0,0,1,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0,0,1,0,0
